"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"MEX","HOUSECOST","RENT","IDX2015","Q","2000-Q2",60.5379173373132,
"MEX","HOUSECOST","RENT","IDX2015","Q","2000-Q3",61.3810145253887,
"MEX","HOUSECOST","RENT","IDX2015","Q","2000-Q4",62.2334725360775,
"MEX","HOUSECOST","RENT","IDX2015","Q","2001-Q1",63.0898934869267,
"MEX","HOUSECOST","RENT","IDX2015","Q","2001-Q2",63.9363130847046,
"MEX","HOUSECOST","RENT","IDX2015","Q","2001-Q3",64.8735426691022,
"MEX","HOUSECOST","RENT","IDX2015","Q","2001-Q4",65.923748531329,
"MEX","HOUSECOST","RENT","IDX2015","Q","2002-Q1",67.2012213665612,
"MEX","HOUSECOST","RENT","IDX2015","Q","2002-Q2",68.6040087678319,
"MEX","HOUSECOST","RENT","IDX2015","Q","2002-Q3",69.7983879415723,
"MEX","HOUSECOST","RENT","IDX2015","Q","2002-Q4",70.8638073656062,
"MEX","HOUSECOST","RENT","IDX2015","Q","2003-Q1",71.7295951820225,
"MEX","HOUSECOST","RENT","IDX2015","Q","2003-Q2",72.506493874551,
"MEX","HOUSECOST","RENT","IDX2015","Q","2003-Q3",73.3160586778565,
"MEX","HOUSECOST","RENT","IDX2015","Q","2003-Q4",74.1226058062257,
"MEX","HOUSECOST","RENT","IDX2015","Q","2004-Q1",74.722131294111,
"MEX","HOUSECOST","RENT","IDX2015","Q","2004-Q2",75.4219214600139,
"MEX","HOUSECOST","RENT","IDX2015","Q","2004-Q3",76.1036782377077,
"MEX","HOUSECOST","RENT","IDX2015","Q","2004-Q4",76.6702211434232,
"MEX","HOUSECOST","RENT","IDX2015","Q","2005-Q1",77.2251324125715,
"MEX","HOUSECOST","RENT","IDX2015","Q","2005-Q2",77.746055629091,
"MEX","HOUSECOST","RENT","IDX2015","Q","2005-Q3",78.3211495861927,
"MEX","HOUSECOST","RENT","IDX2015","Q","2005-Q4",78.9678533396208,
"MEX","HOUSECOST","RENT","IDX2015","Q","2006-Q1",79.5549059883621,
"MEX","HOUSECOST","RENT","IDX2015","Q","2006-Q2",80.2575889732156,
"MEX","HOUSECOST","RENT","IDX2015","Q","2006-Q3",80.8804289309065,
"MEX","HOUSECOST","RENT","IDX2015","Q","2006-Q4",81.4815758357032,
"MEX","HOUSECOST","RENT","IDX2015","Q","2007-Q1",82.099519536975,
"MEX","HOUSECOST","RENT","IDX2015","Q","2007-Q2",82.7045742879354,
"MEX","HOUSECOST","RENT","IDX2015","Q","2007-Q3",83.3048008216805,
"MEX","HOUSECOST","RENT","IDX2015","Q","2007-Q4",83.8555738578504,
"MEX","HOUSECOST","RENT","IDX2015","Q","2008-Q1",84.4717746504758,
"MEX","HOUSECOST","RENT","IDX2015","Q","2008-Q2",85.0912693008646,
"MEX","HOUSECOST","RENT","IDX2015","Q","2008-Q3",85.7353847044148,
"MEX","HOUSECOST","RENT","IDX2015","Q","2008-Q4",86.7032285940374,
"MEX","HOUSECOST","RENT","IDX2015","Q","2009-Q1",87.5134947598399,
"MEX","HOUSECOST","RENT","IDX2015","Q","2009-Q2",88.104473983546,
"MEX","HOUSECOST","RENT","IDX2015","Q","2009-Q3",88.6303537168109,
"MEX","HOUSECOST","RENT","IDX2015","Q","2009-Q4",89.1379533665185,
"MEX","HOUSECOST","RENT","IDX2015","Q","2010-Q1",89.6410814846137,
"MEX","HOUSECOST","RENT","IDX2015","Q","2010-Q2",90.1824476715698,
"MEX","HOUSECOST","RENT","IDX2015","Q","2010-Q3",90.748170718302,
"MEX","HOUSECOST","RENT","IDX2015","Q","2010-Q4",91.16769490809,
"MEX","HOUSECOST","RENT","IDX2015","Q","2011-Q1",91.6182296619279,
"MEX","HOUSECOST","RENT","IDX2015","Q","2011-Q2",92.0923606893513,
"MEX","HOUSECOST","RENT","IDX2015","Q","2011-Q3",92.4652416968611,
"MEX","HOUSECOST","RENT","IDX2015","Q","2011-Q4",92.8873118189664,
"MEX","HOUSECOST","RENT","IDX2015","Q","2012-Q1",93.3099682533254,
"MEX","HOUSECOST","RENT","IDX2015","Q","2012-Q2",93.7390093358867,
"MEX","HOUSECOST","RENT","IDX2015","Q","2012-Q3",94.1904370037563,
"MEX","HOUSECOST","RENT","IDX2015","Q","2012-Q4",94.7014784144198,
"MEX","HOUSECOST","RENT","IDX2015","Q","2013-Q1",95.2063897598602,
"MEX","HOUSECOST","RENT","IDX2015","Q","2013-Q2",95.7038590045108,
"MEX","HOUSECOST","RENT","IDX2015","Q","2013-Q3",96.2912408938643,
"MEX","HOUSECOST","RENT","IDX2015","Q","2013-Q4",96.7698523453467,
"MEX","HOUSECOST","RENT","IDX2015","Q","2014-Q1",97.2242460887425,
"MEX","HOUSECOST","RENT","IDX2015","Q","2014-Q2",97.6769925252054,
"MEX","HOUSECOST","RENT","IDX2015","Q","2014-Q3",98.1766113335672,
"MEX","HOUSECOST","RENT","IDX2015","Q","2014-Q4",98.7346410759232,
"MEX","HOUSECOST","RENT","IDX2015","Q","2015-Q1",99.244694618363,
"MEX","HOUSECOST","RENT","IDX2015","Q","2015-Q2",99.7517766094402,
"MEX","HOUSECOST","RENT","IDX2015","Q","2015-Q3",100.248623067162,
"MEX","HOUSECOST","RENT","IDX2015","Q","2015-Q4",100.754905705035,
"MEX","HOUSECOST","RENT","IDX2015","Q","2016-Q1",101.344808871562,
"MEX","HOUSECOST","RENT","IDX2015","Q","2016-Q2",101.926602756695,
"MEX","HOUSECOST","RENT","IDX2015","Q","2016-Q3",102.510058886797,
"MEX","HOUSECOST","RENT","IDX2015","Q","2016-Q4",103.111878373278,
"MEX","HOUSECOST","RENT","IDX2015","Q","2017-Q1",103.803107913727,
"MEX","HOUSECOST","RENT","IDX2015","Q","2017-Q2",104.399801992416,
"MEX","HOUSECOST","RENT","IDX2015","Q","2017-Q3",105.032288062469,
"MEX","HOUSECOST","RENT","IDX2015","Q","2017-Q4",105.703049664107,
"MEX","HOUSECOST","RENT","IDX2015","Q","2018-Q1",106.341647365844,
"MEX","HOUSECOST","RENT","IDX2015","Q","2018-Q2",106.977314313384,
"MEX","HOUSECOST","RENT","IDX2015","Q","2018-Q3",107.704941776936,
"MEX","HOUSECOST","RENT","IDX2015","Q","2018-Q4",108.443142860455,
"MEX","HOUSECOST","RENT","IDX2015","Q","2019-Q1",109.161052799993,
"MEX","HOUSECOST","RENT","IDX2015","Q","2019-Q2",110.007386726175,
"MEX","HOUSECOST","RENT","IDX2015","Q","2019-Q3",110.815187010299,
"MEX","HOUSECOST","RENT","IDX2015","Q","2019-Q4",111.557618270877,
"MEX","HOUSECOST","RENT","IDX2015","Q","2020-Q1",112.324536533187,
"MEX","HOUSECOST","RENT","IDX2015","Q","2020-Q2",113.092438085097,
"MEX","HOUSECOST","RENT","IDX2015","Q","2020-Q3",113.42995719824,
"MEX","HOUSECOST","RENT","IDX2015","Q","2020-Q4",113.85831159532,
"MEX","HOUSECOST","RENT","IDX2015","Q","2021-Q1",114.407068805965,
"MEX","HOUSECOST","RENT","IDX2015","Q","2021-Q2",115.006448642518,
"MEX","HOUSECOST","RENT","IDX2015","Q","2021-Q3",115.821207506551,
"MEX","HOUSECOST","RENT","IDX2015","Q","2021-Q4",116.715617301173,
"MEX","HOUSECOST","RENT","IDX2015","Q","2022-Q1",117.517015339832,
"MEX","HOUSECOST","RENT","IDX2015","Q","2022-Q2",118.231397874256,
"MEX","HOUSECOST","RENT","IDX2015","Q","2022-Q3",119.318407147092,
"MEX","HOUSECOST","RENT","IDX2015","Q","2022-Q4",120.201020229495,
"MEX","HOUSECOST","RENT","IDX2015","Q","2023-Q1",121.247355626721,
"MEX","HOUSECOST","RENT","IDX2015","Q","2023-Q2",122.327344953348,
"MEX","HOUSECOST","RENT","IDX2015","Q","2023-Q3",123.278063942168,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","1970-Q1",9.32230537630606,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","1970-Q2",9.52914620878888,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","1970-Q3",9.74042006004077,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","1970-Q4",10.009337926637,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","1971-Q1",10.2707906592294,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","1971-Q2",10.6406346835153,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","1971-Q3",11.1019592022749,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","1971-Q4",11.4201185470661,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","1972-Q1",11.6414379387383,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","1972-Q2",11.8066351252849,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","1972-Q3",12.0359825728044,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","1972-Q4",12.389933394385,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","1973-Q1",12.865779353404,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","1973-Q2",13.1867682856316,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","1973-Q3",13.6354662637259,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","1973-Q4",14.1365527932003,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","1974-Q1",14.6923600494595,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","1974-Q2",14.7907311162248,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","1974-Q3",15.067620491142,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","1974-Q4",15.4938004171039,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","1975-Q1",15.9853181778016,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","1975-Q2",16.3916506437498,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","1975-Q3",17.061930462669,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","1975-Q4",18.2621859715131,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","1976-Q1",19.5363713863182,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","1976-Q2",20.9129563297413,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","1976-Q3",23.0989458932257,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","1976-Q4",25.0482385885552,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","1977-Q1",27.6120709729194,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","1977-Q2",30.5152016246689,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","1977-Q3",31.8578564138645,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","1977-Q4",32.7419124247523,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","1978-Q1",33.1524724300413,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","1978-Q2",34.0740468306994,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","1978-Q3",32.6919824953314,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","1978-Q4",32.9499104026013,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","1979-Q1",32.056828743308,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","1979-Q2",31.473623939643,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","1979-Q3",31.5478572168393,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","1979-Q4",30.8662083637677,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","1980-Q1",30.1856564248502,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","1980-Q2",29.3391932546445,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","1980-Q3",27.9255525751356,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","1980-Q4",28.0620392831199,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","1981-Q1",27.8826772948718,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","1981-Q2",26.3718088937892,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","1981-Q3",25.4441330048106,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","1981-Q4",24.2056309005816,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","1982-Q1",23.2994232331166,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","1982-Q2",22.8918321943309,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","1982-Q3",23.2539665898995,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","1982-Q4",23.0294727125507,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","1983-Q1",23.1086870230969,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","1983-Q2",23.702465307347,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","1983-Q3",23.813934917485,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","1983-Q4",23.514437174089,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","1984-Q1",23.4652331714606,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","1984-Q2",23.1885521543219,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","1984-Q3",23.3658635032946,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","1984-Q4",23.4526371722573,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","1985-Q1",23.3011567477876,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","1985-Q2",23.4530893815841,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","1985-Q3",23.2161458466897,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","1985-Q4",23.6604814149291,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","1986-Q1",24.1291679132608,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","1986-Q2",24.2045449327973,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","1986-Q3",24.7666942782807,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","1986-Q4",24.9967061544562,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","1987-Q1",25.4316037437144,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","1987-Q2",25.5975439575129,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","1987-Q3",25.6656397798734,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","1987-Q4",26.0202824567111,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","1988-Q1",26.1420563829116,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","1988-Q2",26.6729105495421,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","1988-Q3",27.1758740338348,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","1988-Q4",27.4612388058712,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","1989-Q1",27.8959942385048,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","1989-Q2",28.3445552342177,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","1989-Q3",29.0612093927575,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","1989-Q4",29.2990304479267,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","1990-Q1",29.1735169481007,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","1990-Q2",29.6295071495267,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","1990-Q3",29.1015581004724,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","1990-Q4",28.9623848709024,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","1991-Q1",29.2065413349837,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","1991-Q2",29.6747907931919,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","1991-Q3",30.0897243275386,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","1991-Q4",30.9083952182162,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","1992-Q1",31.9202580264109,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","1992-Q2",31.1551980255018,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","1992-Q3",33.3678176112546,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","1992-Q4",33.4850769669619,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","1993-Q1",33.9136200549074,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","1993-Q2",34.4295412113342,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","1993-Q3",35.5312881878332,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","1993-Q4",36.7701511860256,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","1994-Q1",38.2774082759203,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","1994-Q2",39.0252694361097,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","1994-Q3",40.1532413942974,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","1994-Q4",40.5207739397764,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","1995-Q1",41.2940159541122,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","1995-Q2",41.7988184937371,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","1995-Q3",42.5866472717817,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","1995-Q4",43.6831776850908,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","1996-Q1",44.7614013422305,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","1996-Q2",46.2439165589805,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","1996-Q3",47.5450717657895,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","1996-Q4",49.0588301952994,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","1997-Q1",50.4785355500616,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","1997-Q2",51.8396009330912,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","1997-Q3",53.0181162419531,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","1997-Q4",54.6119382593746,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","1998-Q1",55.7977670326963,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","1998-Q2",57.2407506609753,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","1998-Q3",58.8458440313001,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","1998-Q4",60.890839557385,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","1999-Q1",63.2545615709985,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","1999-Q2",65.9626789303769,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","1999-Q3",69.0826498038318,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","1999-Q4",72.5451825086365,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","2000-Q1",75.8207670382667,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","2000-Q2",78.7386525835616,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","2000-Q3",81.6301660010398,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","2000-Q4",84.0637939174193,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","2001-Q1",86.0156624788552,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","2001-Q2",88.2741676911145,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","2001-Q3",90.027472299326,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","2001-Q4",91.453007001667,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","2002-Q1",93.0899316437804,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","2002-Q2",94.2608240018928,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","2002-Q3",95.3835857889873,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","2002-Q4",95.9005977859862,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","2003-Q1",96.6921409798437,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","2003-Q2",97.6583540907924,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","2003-Q3",98.0711511942868,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","2003-Q4",99.7292636650407,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","2004-Q1",100.812410004376,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","2004-Q2",101.796352101221,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","2004-Q3",102.846937098896,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","2004-Q4",103.702694568272,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","2005-Q1",104.624188325753,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","2005-Q2",105.78222656075,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","2005-Q3",106.767259943075,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","2005-Q4",107.712325170422,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","2006-Q1",108.904943933001,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","2006-Q2",110.428913129629,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","2006-Q3",111.217775327686,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","2006-Q4",112.489367609684,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","2007-Q1",114.030867707627,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","2007-Q2",115.236914067247,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","2007-Q3",116.951307033172,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","2007-Q4",118.276911191955,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","2008-Q1",118.359074959625,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","2008-Q2",118.923819476159,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","2008-Q3",119.861641343167,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","2008-Q4",117.534464221049,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","2009-Q1",116.321606459961,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","2009-Q2",113.438217590026,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","2009-Q3",111.863765428533,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","2009-Q4",111.88941052148,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","2010-Q1",111.486708550622,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","2010-Q2",111.94306134708,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","2010-Q3",111.401898770343,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","2010-Q4",110.880331331954,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","2011-Q1",110.944202223133,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","2011-Q2",109.991605219871,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","2011-Q3",108.836159231784,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","2011-Q4",107.097033325213,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","2012-Q1",104.944985538378,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","2012-Q2",103.752383422829,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","2012-Q3",99.0950365651441,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","2012-Q4",99.7495944736481,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","2013-Q1",96.9349022592356,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","2013-Q2",95.3927246275507,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","2013-Q3",95.3770797434598,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","2013-Q4",95.3812933697535,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","2014-Q1",95.7230019565481,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","2014-Q2",96.6022585022559,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","2014-Q3",96.562493505612,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","2014-Q4",97.3382460355837,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","2015-Q1",98.2367850978255,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","2015-Q2",99.4490038071215,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","2015-Q3",100.793329837098,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","2015-Q4",101.520881257955,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","2016-Q1",102.740772350903,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","2016-Q2",103.929673954341,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","2016-Q3",105.882969812041,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","2016-Q4",107.652583882715,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","2017-Q1",109.662397285828,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","2017-Q2",111.689208947885,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","2017-Q3",113.66030377873,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","2017-Q4",116.901089987557,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","2018-Q1",119.894663474196,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","2018-Q2",121.94328286228,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","2018-Q3",125.202513928232,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","2018-Q4",127.582539735293,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","2019-Q1",129.757587489134,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","2019-Q2",131.949805513345,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","2019-Q3",132.91134281246,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","2019-Q4",136.013264185061,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","2020-Q1",137.93148179072,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","2020-Q2",141.147265043669,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","2020-Q3",143.988727426493,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","2020-Q4",147.974525739119,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","2021-Q1",153.513748404193,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","2021-Q2",159.43557426631,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","2021-Q3",167.986826608414,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","2021-Q4",176.027850721083,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","2022-Q1",183.298001783865,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","2022-Q2",188.162583966912,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","2022-Q3",188.366737373007,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","2022-Q4",185.458676883652,
"NLD","HOUSECOST","NOMINAL","IDX2015","Q","2023-Q1",182.991976197907,
"NLD","HOUSECOST","PRICEINCOME","IDX2015","Q","1980-Q1",88.1448955512314,
"NLD","HOUSECOST","PRICEINCOME","IDX2015","Q","1980-Q2",84.8990260605998,
"NLD","HOUSECOST","PRICEINCOME","IDX2015","Q","1980-Q3",79.9395015705314,
"NLD","HOUSECOST","PRICEINCOME","IDX2015","Q","1980-Q4",79.3627835732678,
"NLD","HOUSECOST","PRICEINCOME","IDX2015","Q","1981-Q1",78.1961370382764,
"NLD","HOUSECOST","PRICEINCOME","IDX2015","Q","1981-Q2",72.9738603594092,
"NLD","HOUSECOST","PRICEINCOME","IDX2015","Q","1981-Q3",69.5276165169757,
"NLD","HOUSECOST","PRICEINCOME","IDX2015","Q","1981-Q4",65.4564493412011,
"NLD","HOUSECOST","PRICEINCOME","IDX2015","Q","1982-Q1",61.6171212470004,
"NLD","HOUSECOST","PRICEINCOME","IDX2015","Q","1982-Q2",60.35677454259,
"NLD","HOUSECOST","PRICEINCOME","IDX2015","Q","1982-Q3",61.262344420279,
